"","pKey","itemNum","Correct","Task","OptionChosen"
"5924",453,17,1,"DV","Answer3"
"5925",453,13,1,"DV","Answer3"
"5926",453,2,1,"DV","Answer3"
"5927",453,19,1,"DV","Answer3"
"5928",453,5,1,"DV","Answer3"
"5929",453,11,1,"DV","Answer3"
"5930",453,15,1,"DV","Answer3"
"5931",453,6,1,"DV","Answer3"
"5932",453,20,1,"DV","Answer3"
"5933",453,1,1,"DV","Answer4"
"5934",453,10,1,"DV","Answer2"
"5935",453,7,1,"DV","Answer2"
"5936",453,18,1,"DV","Answer3"
"5937",453,3,1,"DV","Answer4"
"5938",453,4,1,"DV","Answer2"
"5939",453,8,1,"DV","Answer2"
"5940",453,12,1,"DV","Answer3"
"5941",454,9,0,"DV","Answer1"
"5942",454,16,1,"DV","Answer3"
"5943",454,14,1,"DV","Answer3"
"5944",454,17,1,"DV","Answer3"
"5945",454,13,1,"DV","Answer3"
"5946",454,2,0,"DV","Answer1"
"5947",454,19,1,"DV","Answer3"
"5948",454,5,1,"DV","Answer3"
"5949",454,11,1,"DV","Answer3"
"5950",454,15,1,"DV","Answer3"
"5951",454,6,1,"DV","Answer3"
"5952",454,20,1,"DV","Answer3"
"5953",454,1,1,"DV","Answer4"
"5954",454,10,1,"DV","Answer2"
"5955",454,7,1,"DV","Answer2"
"5956",454,18,1,"DV","Answer3"
"5957",454,3,1,"DV","Answer4"
"5958",454,4,1,"DV","Answer2"
"5959",454,8,1,"DV","Answer2"
"5960",454,12,0,"DV","Answer1"
"5961",455,9,1,"DV","Answer3"
"5962",455,16,1,"DV","Answer3"
"5963",455,14,1,"DV","Answer3"
"5964",455,17,1,"DV","Answer3"
"5965",455,13,1,"DV","Answer3"
"5966",455,2,1,"DV","Answer3"
"5967",455,19,1,"DV","Answer3"
"5968",455,5,1,"DV","Answer3"
"5969",455,11,0,"DV","Answer2"
"5970",455,15,1,"DV","Answer3"
"5971",455,6,1,"DV","Answer3"
"5972",455,20,0,"DV","Answer1"
"5973",455,1,1,"DV","Answer4"
"5974",455,10,1,"DV","Answer2"
"5975",455,7,1,"DV","Answer2"
"5976",455,18,1,"DV","Answer3"
"5977",455,3,1,"DV","Answer4"
"5978",455,4,1,"DV","Answer2"
"5979",455,8,1,"DV","Answer2"
"5980",455,12,1,"DV","Answer3"
"5981",456,9,1,"DV","Answer3"
"5982",456,16,1,"DV","Answer3"
"5983",456,14,0,"DV","Answer1"
"5984",456,17,1,"DV","Answer3"
"5985",456,13,1,"DV","Answer3"
"5986",456,2,0,"DV","Answer1"
"5987",456,19,1,"DV","Answer3"
"5988",456,5,1,"DV","Answer3"
"5989",456,11,1,"DV","Answer3"
"5990",456,15,1,"DV","Answer3"
"5991",456,6,1,"DV","Answer3"
"5992",456,20,0,"DV","Answer1"
"5993",456,1,1,"DV","Answer4"
"5994",456,10,1,"DV","Answer2"
"5995",456,7,1,"DV","Answer2"
"5996",456,18,1,"DV","Answer3"
"5997",456,3,1,"DV","Answer4"
"5998",456,4,1,"DV","Answer2"
"5999",456,8,1,"DV","Answer2"
"6000",456,12,0,"DV","Answer1"
"6001",458,9,1,"DV","Answer3"
"6002",458,16,1,"DV","Answer3"
"6003",458,14,1,"DV","Answer3"
"6004",458,17,1,"DV","Answer3"
"6005",458,13,1,"DV","Answer3"
"6006",458,2,0,"DV","Answer1"
"6007",458,19,1,"DV","Answer3"
"6008",458,5,1,"DV","Answer3"
"6009",458,11,1,"DV","Answer3"
"6010",458,15,0,"DV","Answer1"
"6011",458,6,1,"DV","Answer3"
"6012",458,20,1,"DV","Answer3"
"6013",458,1,1,"DV","Answer4"
"6014",458,10,0,"DV","Answer1"
"6015",458,7,1,"DV","Answer2"
"6016",458,18,1,"DV","Answer3"
"6017",458,3,1,"DV","Answer4"
"6018",458,4,1,"DV","Answer2"
"6019",458,8,1,"DV","Answer2"
"6020",458,12,1,"DV","Answer3"
"6021",459,9,1,"DV","Answer3"
"6022",459,16,0,"DV","Answer1"
"6023",459,14,1,"DV","Answer3"
"6024",459,17,1,"DV","Answer3"
"6025",459,13,1,"DV","Answer3"
"6026",459,2,1,"DV","Answer3"
"6027",459,19,0,"DV","Answer2"
"6028",459,5,1,"DV","Answer3"
"6029",459,11,1,"DV","Answer3"
"6030",459,15,0,"DV","Answer1"
"6031",459,6,0,"DV","Answer4"
"6032",459,20,1,"DV","Answer3"
"6033",459,1,1,"DV","Answer4"
"6034",459,10,1,"DV","Answer2"
"6035",459,7,1,"DV","Answer2"
"6036",459,18,1,"DV","Answer3"
"6037",459,3,1,"DV","Answer4"
"6038",459,4,1,"DV","Answer2"
"6039",459,8,1,"DV","Answer2"
"6040",459,12,0,"DV","Answer1"
"6041",462,9,1,"DV","Answer3"
"6042",462,16,0,"DV","Answer1"
"6043",462,14,1,"DV","Answer3"
"6044",462,17,1,"DV","Answer3"
"6045",462,13,1,"DV","Answer3"
"6046",462,2,0,"DV","Answer1"
"6047",462,19,0,"DV","Answer1"
"6048",462,5,1,"DV","Answer3"
"6049",462,11,1,"DV","Answer3"
"6050",462,15,1,"DV","Answer3"
"6051",462,6,1,"DV","Answer3"
"6052",462,20,0,"DV","Answer1"
"6053",462,1,1,"DV","Answer4"
"6054",462,10,1,"DV","Answer2"
"6055",462,7,1,"DV","Answer2"
"6056",462,18,1,"DV","Answer3"
"6057",462,3,1,"DV","Answer4"
"6058",462,4,1,"DV","Answer2"
"6059",462,8,1,"DV","Answer2"
"6060",462,12,1,"DV","Answer3"
"6061",463,9,1,"DV","Answer3"
"6062",463,16,1,"DV","Answer3"
"6063",463,14,1,"DV","Answer3"
"6064",463,17,1,"DV","Answer3"
"6065",463,13,1,"DV","Answer3"
"6066",463,2,1,"DV","Answer3"
"6067",463,19,1,"DV","Answer3"
"6068",463,5,1,"DV","Answer3"
"6069",463,11,1,"DV","Answer3"
"6070",463,15,1,"DV","Answer3"
"6071",463,6,1,"DV","Answer3"
"6072",463,20,1,"DV","Answer3"
"6073",463,1,1,"DV","Answer4"
"6074",463,10,1,"DV","Answer2"
"6075",463,7,1,"DV","Answer2"
"6076",463,18,1,"DV","Answer3"
"6077",463,3,1,"DV","Answer4"
"6078",463,4,1,"DV","Answer2"
"6079",463,8,1,"DV","Answer2"
"6080",463,12,1,"DV","Answer3"
"6081",464,9,1,"DV","Answer3"
"6082",464,16,0,"DV","Answer4"
"6083",464,14,0,"DV","Answer2"
"6084",464,17,0,"DV","Answer1"
"6085",464,13,0,"DV","Answer4"
"6086",464,2,0,"DV","Answer1"
"6087",464,19,0,"DV","Answer1"
"6088",464,5,1,"DV","Answer3"
"6089",464,11,0,"DV","Answer1"
"6090",464,15,0,"DV","Answer1"
"6091",464,6,1,"DV","Answer3"
"6092",464,20,0,"DV","Answer1"
"6093",464,1,0,"DV","Answer3"
"6094",464,10,1,"DV","Answer2"
"6095",464,7,0,"DV","Answer1"
"6096",464,18,1,"DV","Answer3"
"6097",464,3,1,"DV","Answer4"
"6098",464,4,0,"DV","Answer1"
"6099",464,8,1,"DV","Answer2"
"6100",464,12,0,"DV","Answer2"
"6101",465,9,1,"DV","Answer3"
"6102",465,16,1,"DV","Answer3"
"6103",465,14,0,"DV","Answer1"
"6104",465,17,1,"DV","Answer3"
"6105",465,13,1,"DV","Answer3"
"6106",465,2,0,"DV","Answer1"
"6107",465,19,1,"DV","Answer3"
"6108",465,5,1,"DV","Answer3"
"6109",465,11,1,"DV","Answer3"
"6110",465,15,0,"DV","Answer1"
"6111",465,6,1,"DV","Answer3"
"6112",465,20,1,"DV","Answer3"
"6113",465,1,1,"DV","Answer4"
"6114",465,10,1,"DV","Answer2"
"6115",465,7,1,"DV","Answer2"
"6116",465,18,1,"DV","Answer3"
"6117",465,3,1,"DV","Answer4"
"6118",465,4,1,"DV","Answer2"
"6119",465,8,1,"DV","Answer2"
"6120",465,12,1,"DV","Answer3"
"6121",466,9,1,"DV","Answer3"
"6122",466,16,0,"DV","Answer1"
"6123",466,14,0,"DV","Answer1"
"6124",466,17,1,"DV","Answer3"
"6125",466,13,1,"DV","Answer3"
"6126",466,2,0,"DV","Answer1"
"6127",466,19,1,"DV","Answer3"
"6128",466,5,1,"DV","Answer3"
"6129",466,11,1,"DV","Answer3"
"6130",466,15,1,"DV","Answer3"
"6131",466,6,1,"DV","Answer3"
"6132",466,20,1,"DV","Answer3"
"6133",466,1,1,"DV","Answer4"
"6134",466,10,1,"DV","Answer2"
"6135",466,7,1,"DV","Answer2"
"6136",466,18,1,"DV","Answer3"
"6137",466,3,1,"DV","Answer4"
"6138",466,4,1,"DV","Answer2"
"6139",466,8,1,"DV","Answer2"
"6140",466,12,0,"DV","Answer1"
"6141",467,9,1,"DV","Answer3"
"6142",467,16,0,"DV","Answer1"
"6143",467,14,1,"DV","Answer3"
"6144",467,17,1,"DV","Answer3"
"6145",467,13,1,"DV","Answer3"
"6146",467,2,1,"DV","Answer3"
"6147",467,19,1,"DV","Answer3"
"6148",467,5,1,"DV","Answer3"
"6149",467,11,1,"DV","Answer3"
"6150",467,15,1,"DV","Answer3"
"6151",467,6,1,"DV","Answer3"
"6152",467,20,1,"DV","Answer3"
"6153",467,1,0,"DV","Answer1"
"6154",467,10,1,"DV","Answer2"
"6155",467,7,1,"DV","Answer2"
"6156",467,18,1,"DV","Answer3"
"6157",467,3,1,"DV","Answer4"
"6158",467,4,1,"DV","Answer2"
"6159",467,8,1,"DV","Answer2"
"6160",467,12,1,"DV","Answer3"
"6161",468,9,1,"DV","Answer3"
"6162",468,16,1,"DV","Answer3"
"6163",468,14,1,"DV","Answer3"
"6164",468,17,1,"DV","Answer3"
"6165",468,13,1,"DV","Answer3"
"6166",468,2,1,"DV","Answer3"
"6167",468,19,1,"DV","Answer3"
"6168",468,5,1,"DV","Answer3"
"6169",468,11,1,"DV","Answer3"
"6170",468,15,1,"DV","Answer3"
"6171",468,6,1,"DV","Answer3"
"6172",468,20,1,"DV","Answer3"
"6173",468,1,1,"DV","Answer4"
"6174",468,10,1,"DV","Answer2"
"6175",468,7,1,"DV","Answer2"
"6176",468,18,1,"DV","Answer3"
"6177",468,3,1,"DV","Answer4"
"6178",468,4,1,"DV","Answer2"
"6179",468,8,1,"DV","Answer2"
"6180",468,12,1,"DV","Answer3"
"6181",469,9,1,"DV","Answer3"
"6182",469,16,1,"DV","Answer3"
"6183",469,14,1,"DV","Answer3"
"6184",469,17,1,"DV","Answer3"
"6185",469,13,1,"DV","Answer3"
"6186",469,2,1,"DV","Answer3"
"6187",469,19,1,"DV","Answer3"
"6188",469,5,1,"DV","Answer3"
"6189",469,11,1,"DV","Answer3"
"6190",469,15,1,"DV","Answer3"
"6191",469,6,1,"DV","Answer3"
"6192",469,20,1,"DV","Answer3"
"6193",469,1,1,"DV","Answer4"
"6194",469,10,1,"DV","Answer2"
"6195",469,7,1,"DV","Answer2"
"6196",469,18,1,"DV","Answer3"
"6197",469,3,1,"DV","Answer4"
"6198",469,4,1,"DV","Answer2"
"6199",469,8,1,"DV","Answer2"
"6200",469,12,1,"DV","Answer3"
"6201",470,9,1,"DV","Answer3"
"6202",470,16,1,"DV","Answer3"
"6203",470,14,1,"DV","Answer3"
"6204",470,17,1,"DV","Answer3"
"6205",470,13,0,"DV","Answer2"
"6206",470,2,1,"DV","Answer3"
"6207",470,19,1,"DV","Answer3"
"6208",470,5,1,"DV","Answer3"
"6209",470,11,1,"DV","Answer3"
"6210",470,15,0,"DV","Answer1"
"6211",470,6,1,"DV","Answer3"
"6212",470,20,1,"DV","Answer3"
"6213",470,1,1,"DV","Answer4"
"6214",470,10,1,"DV","Answer2"
"6215",470,7,1,"DV","Answer2"
"6216",470,18,1,"DV","Answer3"
"6217",470,3,1,"DV","Answer4"
"6218",470,4,1,"DV","Answer2"
"6219",470,8,1,"DV","Answer2"
"6220",470,12,1,"DV","Answer3"
"6221",471,9,1,"DV","Answer3"
"6222",471,16,1,"DV","Answer3"
"6223",471,14,1,"DV","Answer3"
"6224",471,17,1,"DV","Answer3"
"6225",471,13,1,"DV","Answer3"
"6226",471,2,1,"DV","Answer3"
"6227",471,19,1,"DV","Answer3"
"6228",471,5,1,"DV","Answer3"
"6229",471,11,0,"DV","Answer4"
"6230",471,15,1,"DV","Answer3"
"6231",471,6,1,"DV","Answer3"
"6232",471,20,1,"DV","Answer3"
"6233",471,1,0,"DV","Answer1"
"6234",471,10,1,"DV","Answer2"
"6235",471,7,1,"DV","Answer2"
"6236",471,18,1,"DV","Answer3"
"6237",471,3,1,"DV","Answer4"
"6238",471,4,1,"DV","Answer2"
"6239",471,8,1,"DV","Answer2"
"6240",471,12,0,"DV","Answer1"
"6241",472,9,1,"DV","Answer3"
"6242",472,16,0,"DV","Answer1"
"6243",472,14,1,"DV","Answer3"
"6244",472,17,1,"DV","Answer3"
"6245",472,13,1,"DV","Answer3"
"6246",472,2,1,"DV","Answer3"
"6247",472,19,1,"DV","Answer3"
"6248",472,5,0,"DV","Answer1"
"6249",472,11,1,"DV","Answer3"
"6250",472,15,1,"DV","Answer3"
"6251",472,6,1,"DV","Answer3"
"6252",472,20,0,"DV","Answer1"
"6253",472,1,1,"DV","Answer4"
"6254",472,10,1,"DV","Answer2"
"6255",472,7,1,"DV","Answer2"
"6256",472,18,1,"DV","Answer3"
"6257",472,3,1,"DV","Answer4"
"6258",472,4,1,"DV","Answer2"
"6259",472,8,1,"DV","Answer2"
"6260",472,12,1,"DV","Answer3"
"6261",473,9,1,"DV","Answer3"
"6262",473,16,0,"DV","Answer1"
"6263",473,14,1,"DV","Answer3"
"6264",473,17,1,"DV","Answer3"
"6265",473,13,1,"DV","Answer3"
"6266",473,2,1,"DV","Answer3"
"6267",473,19,1,"DV","Answer3"
"6268",473,5,1,"DV","Answer3"
"6269",473,11,1,"DV","Answer3"
"6270",473,15,1,"DV","Answer3"
"6271",473,6,1,"DV","Answer3"
"6272",473,20,0,"DV","Answer1"
"6273",473,1,1,"DV","Answer4"
"6274",473,10,1,"DV","Answer2"
"6275",473,7,1,"DV","Answer2"
"6276",473,18,1,"DV","Answer3"
"6277",473,3,1,"DV","Answer4"
"6278",473,4,1,"DV","Answer2"
"6279",473,8,1,"DV","Answer2"
"6280",473,12,1,"DV","Answer3"
"6281",474,9,1,"DV","Answer3"
"6282",474,16,1,"DV","Answer3"
"6283",474,14,0,"DV","Answer2"
"6284",474,17,0,"DV","Answer1"
"6285",474,13,0,"DV","Answer2"
"6286",474,2,0,"DV","Answer1"
"6287",474,19,0,"DV","Answer1"
"6288",474,5,0,"DV","Answer2"
"6289",474,11,1,"DV","Answer3"
"6290",474,15,0,"DV","Answer2"
"6291",474,6,0,"DV","Answer2"
"6292",474,20,0,"DV","Answer1"
"6293",474,1,1,"DV","Answer4"
"6294",474,10,1,"DV","Answer2"
"6295",474,7,1,"DV","Answer2"
"6296",474,18,1,"DV","Answer3"
"6297",474,3,0,"DV","Answer1"
"6298",474,4,1,"DV","Answer2"
"6299",474,8,0,"DV","Answer3"
"6300",474,12,0,"DV","Answer1"
"6301",475,9,1,"DV","Answer3"
"6302",475,16,1,"DV","Answer3"
"6303",475,14,1,"DV","Answer3"
"6304",475,17,1,"DV","Answer3"
"6305",475,13,1,"DV","Answer3"
"6306",475,2,1,"DV","Answer3"
"6307",475,19,1,"DV","Answer3"
"6308",475,5,1,"DV","Answer3"
"6309",475,11,1,"DV","Answer3"
"6310",475,15,1,"DV","Answer3"
"6311",475,6,1,"DV","Answer3"
"6312",475,20,1,"DV","Answer3"
"6313",475,1,1,"DV","Answer4"
"6314",475,10,1,"DV","Answer2"
"6315",475,7,1,"DV","Answer2"
"6316",475,18,1,"DV","Answer3"
"6317",475,3,1,"DV","Answer4"
"6318",475,4,1,"DV","Answer2"
"6319",475,8,1,"DV","Answer2"
"6320",475,12,1,"DV","Answer3"
"6321",476,9,1,"DV","Answer3"
"6322",476,16,1,"DV","Answer3"
"6323",476,14,1,"DV","Answer3"
"6324",476,17,1,"DV","Answer3"
"6325",476,13,1,"DV","Answer3"
"6326",476,2,1,"DV","Answer3"
"6327",476,19,1,"DV","Answer3"
"6328",476,5,1,"DV","Answer3"
"6329",476,11,1,"DV","Answer3"
"6330",476,15,0,"DV","Answer1"
"6331",476,6,0,"DV","Answer4"
"6332",476,20,0,"DV","Answer1"
"6333",476,1,0,"DV","Answer1"
"6334",476,10,1,"DV","Answer2"
"6335",476,7,1,"DV","Answer2"
"6336",476,18,1,"DV","Answer3"
"6337",476,3,1,"DV","Answer4"
"6338",476,4,1,"DV","Answer2"
"6339",476,8,1,"DV","Answer2"
"6340",476,12,0,"DV","Answer1"
"6341",477,9,1,"DV","Answer3"
"6342",477,16,1,"DV","Answer3"
"6343",477,14,1,"DV","Answer3"
"6344",477,17,1,"DV","Answer3"
"6345",477,13,1,"DV","Answer3"
"6346",477,2,1,"DV","Answer3"
"6347",477,19,1,"DV","Answer3"
"6348",477,5,1,"DV","Answer3"
"6349",477,11,1,"DV","Answer3"
"6350",477,15,1,"DV","Answer3"
"6351",477,6,1,"DV","Answer3"
"6352",477,20,1,"DV","Answer3"
"6353",477,1,1,"DV","Answer4"
"6354",477,10,1,"DV","Answer2"
"6355",477,7,1,"DV","Answer2"
"6356",477,18,1,"DV","Answer3"
"6357",477,3,1,"DV","Answer4"
"6358",477,4,1,"DV","Answer2"
"6359",477,8,1,"DV","Answer2"
"6360",477,12,1,"DV","Answer3"
"6361",478,9,1,"DV","Answer3"
"6362",478,16,1,"DV","Answer3"
"6363",478,14,1,"DV","Answer3"
"6364",478,17,1,"DV","Answer3"
"6365",478,13,1,"DV","Answer3"
"6366",478,2,1,"DV","Answer3"
"6367",478,19,1,"DV","Answer3"
"6368",478,5,1,"DV","Answer3"
"6369",478,11,1,"DV","Answer3"
"6370",478,15,1,"DV","Answer3"
"6371",478,6,1,"DV","Answer3"
"6372",478,20,1,"DV","Answer3"
"6373",478,1,1,"DV","Answer4"
"6374",478,10,1,"DV","Answer2"
"6375",478,7,1,"DV","Answer2"
"6376",478,18,1,"DV","Answer3"
"6377",478,3,1,"DV","Answer4"
"6378",478,4,1,"DV","Answer2"
"6379",478,8,1,"DV","Answer2"
"6380",478,12,1,"DV","Answer3"
"6381",479,9,1,"DV","Answer3"
"6382",479,16,1,"DV","Answer3"
"6383",479,14,0,"DV","Answer1"
"6384",479,17,0,"DV","Answer2"
"6385",479,13,0,"DV","Answer1"
"6386",479,2,1,"DV","Answer3"
"6387",479,19,1,"DV","Answer3"
"6388",479,5,1,"DV","Answer3"
"6389",479,11,0,"DV","Answer4"
"6390",479,15,0,"DV","Answer1"
"6391",479,6,0,"DV","Answer2"
"6392",479,20,0,"DV","Answer2"
"6393",479,1,1,"DV","Answer4"
"6394",479,10,1,"DV","Answer2"
"6395",479,7,1,"DV","Answer2"
"6396",479,18,1,"DV","Answer3"
"6397",479,3,1,"DV","Answer4"
"6398",479,4,1,"DV","Answer2"
"6399",479,8,1,"DV","Answer2"
"6400",479,12,0,"DV","Answer1"
"6401",481,9,1,"DV","Answer3"
"6402",481,16,0,"DV","Answer1"
"6403",481,14,0,"DV","Answer1"
"6404",481,17,1,"DV","Answer3"
"6405",481,13,1,"DV","Answer3"
"6406",481,2,1,"DV","Answer3"
"6407",481,19,1,"DV","Answer3"
"6408",481,5,1,"DV","Answer3"
"6409",481,11,1,"DV","Answer3"
"6410",481,15,0,"DV","Answer1"
"6411",481,6,0,"DV","Answer4"
"6412",481,20,1,"DV","Answer3"
"6413",481,1,1,"DV","Answer4"
"6414",481,10,1,"DV","Answer2"
"6415",481,7,1,"DV","Answer2"
"6416",481,18,1,"DV","Answer3"
"6417",481,3,1,"DV","Answer4"
"6418",481,4,1,"DV","Answer2"
"6419",481,8,1,"DV","Answer2"
"6420",481,12,0,"DV","Answer1"
"6421",483,9,1,"DV","Answer3"
"6422",483,16,1,"DV","Answer3"
"6423",483,14,0,"DV","Answer1"
"6424",483,17,1,"DV","Answer3"
"6425",483,13,1,"DV","Answer3"
"6426",483,2,1,"DV","Answer3"
"6427",483,19,1,"DV","Answer3"
"6428",483,5,1,"DV","Answer3"
"6429",483,11,1,"DV","Answer3"
"6430",483,15,1,"DV","Answer3"
"6431",483,6,1,"DV","Answer3"
"6432",483,20,1,"DV","Answer3"
"6433",483,1,1,"DV","Answer4"
"6434",483,10,1,"DV","Answer2"
"6435",483,7,1,"DV","Answer2"
"6436",483,18,1,"DV","Answer3"
"6437",483,3,1,"DV","Answer4"
"6438",483,4,1,"DV","Answer2"
"6439",483,8,1,"DV","Answer2"
"6440",483,12,1,"DV","Answer3"
"6441",484,9,1,"DV","Answer3"
"6442",484,16,1,"DV","Answer3"
"6443",484,14,0,"DV","Answer1"
"6444",484,17,1,"DV","Answer3"
"6445",484,13,1,"DV","Answer3"
"6446",484,2,1,"DV","Answer3"
"6447",484,19,1,"DV","Answer3"
"6448",484,5,1,"DV","Answer3"
"6449",484,11,1,"DV","Answer3"
"6450",484,15,1,"DV","Answer3"
"6451",484,6,1,"DV","Answer3"
"6452",484,20,1,"DV","Answer3"
"6453",484,1,1,"DV","Answer4"
"6454",484,10,1,"DV","Answer2"
"6455",484,7,1,"DV","Answer2"
"6456",484,18,1,"DV","Answer3"
"6457",484,3,1,"DV","Answer4"
"6458",484,4,1,"DV","Answer2"
"6459",484,8,1,"DV","Answer2"
"6460",484,12,1,"DV","Answer3"
"6461",485,9,0,"DV","Answer1"
"6462",485,16,0,"DV","Answer1"
"6463",485,14,1,"DV","Answer3"
"6464",485,17,1,"DV","Answer3"
"6465",485,13,1,"DV","Answer3"
"6466",485,2,0,"DV","Answer1"
"6467",485,19,1,"DV","Answer3"
"6468",485,5,1,"DV","Answer3"
"6469",485,11,1,"DV","Answer3"
"6470",485,15,0,"DV","Answer1"
"6471",485,6,0,"DV","Answer4"
"6472",485,20,1,"DV","Answer3"
"6473",485,1,1,"DV","Answer4"
"6474",485,10,1,"DV","Answer2"
"6475",485,7,1,"DV","Answer2"
"6476",485,18,1,"DV","Answer3"
"6477",485,3,1,"DV","Answer4"
"6478",485,4,1,"DV","Answer2"
"6479",485,8,1,"DV","Answer2"
"6480",485,12,0,"DV","Answer1"
"6481",486,9,1,"DV","Answer3"
"6482",486,16,1,"DV","Answer3"
"6483",486,14,0,"DV","Answer1"
"6484",486,17,1,"DV","Answer3"
"6485",486,13,1,"DV","Answer3"
"6486",486,2,0,"DV","Answer1"
"6487",486,19,1,"DV","Answer3"
"6488",486,5,1,"DV","Answer3"
"6489",486,11,1,"DV","Answer3"
"6490",486,15,1,"DV","Answer3"
"6491",486,6,1,"DV","Answer3"
"6492",486,20,1,"DV","Answer3"
"6493",486,1,0,"DV","Answer1"
"6494",486,10,1,"DV","Answer2"
"6495",486,7,1,"DV","Answer2"
"6496",486,18,1,"DV","Answer3"
"6497",486,3,1,"DV","Answer4"
"6498",486,4,1,"DV","Answer2"
"6499",486,8,1,"DV","Answer2"
"6500",486,12,1,"DV","Answer3"
"6501",487,9,1,"DV","Answer3"
"6502",487,16,0,"DV","Answer1"
"6503",487,14,1,"DV","Answer3"
"6504",487,17,1,"DV","Answer3"
"6505",487,13,1,"DV","Answer3"
"6506",487,2,1,"DV","Answer3"
"6507",487,19,1,"DV","Answer3"
"6508",487,5,1,"DV","Answer3"
"6509",487,11,0,"DV","Answer1"
"6510",487,15,1,"DV","Answer3"
"6511",487,6,1,"DV","Answer3"
"6512",487,20,0,"DV","Answer1"
"6513",487,1,1,"DV","Answer4"
"6514",487,10,1,"DV","Answer2"
"6515",487,7,1,"DV","Answer2"
"6516",487,18,1,"DV","Answer3"
"6517",487,3,1,"DV","Answer4"
"6518",487,4,1,"DV","Answer2"
"6519",487,8,1,"DV","Answer2"
"6520",487,12,0,"DV","Answer1"
"6521",489,9,1,"DV","Answer3"
"6522",489,16,1,"DV","Answer3"
"6523",489,14,1,"DV","Answer3"
"6524",489,17,1,"DV","Answer3"
"6525",489,13,1,"DV","Answer3"
"6526",489,2,0,"DV","Answer1"
"6527",489,19,1,"DV","Answer3"
"6528",489,5,1,"DV","Answer3"
"6529",489,11,1,"DV","Answer3"
"6530",489,15,1,"DV","Answer3"
"6531",489,6,1,"DV","Answer3"
"6532",489,20,1,"DV","Answer3"
"6533",489,1,1,"DV","Answer4"
"6534",489,10,1,"DV","Answer2"
"6535",489,7,1,"DV","Answer2"
"6536",489,18,1,"DV","Answer3"
"6537",489,3,1,"DV","Answer4"
"6538",489,4,1,"DV","Answer2"
"6539",489,8,0,"DV","Answer4"
"6540",489,12,1,"DV","Answer3"
"6541",490,9,1,"DV","Answer3"
"6542",490,16,1,"DV","Answer3"
"6543",490,14,1,"DV","Answer3"
"6544",490,17,1,"DV","Answer3"
"6545",490,13,1,"DV","Answer3"
"6546",490,2,1,"DV","Answer3"
"6547",490,19,1,"DV","Answer3"
"6548",490,5,1,"DV","Answer3"
"6549",490,11,1,"DV","Answer3"
"6550",490,15,1,"DV","Answer3"
"6551",490,6,1,"DV","Answer3"
"6552",490,20,1,"DV","Answer3"
"6553",490,1,1,"DV","Answer4"
"6554",490,10,1,"DV","Answer2"
"6555",490,7,1,"DV","Answer2"
"6556",490,18,1,"DV","Answer3"
"6557",490,3,1,"DV","Answer4"
"6558",490,4,1,"DV","Answer2"
"6559",490,8,1,"DV","Answer2"
"6560",490,12,1,"DV","Answer3"
"6561",491,9,1,"DV","Answer3"
"6562",491,16,1,"DV","Answer3"
"6563",491,14,0,"DV","Answer2"
"6564",491,17,1,"DV","Answer3"
"6565",491,13,1,"DV","Answer3"
"6566",491,2,0,"DV","Answer1"
"6567",491,19,0,"DV","Answer1"
"6568",491,5,1,"DV","Answer3"
"6569",491,11,1,"DV","Answer3"
"6570",491,15,0,"DV","Answer1"
"6571",491,6,1,"DV","Answer3"
"6572",491,20,1,"DV","Answer3"
"6573",491,1,1,"DV","Answer4"
"6574",491,10,1,"DV","Answer2"
"6575",491,7,0,"DV","Answer3"
"6576",491,18,1,"DV","Answer3"
"6577",491,3,1,"DV","Answer4"
"6578",491,4,1,"DV","Answer2"
"6579",491,8,1,"DV","Answer2"
"6580",491,12,0,"DV","Answer2"
"6581",492,9,1,"DV","Answer3"
"6582",492,16,1,"DV","Answer3"
"6583",492,14,1,"DV","Answer3"
"6584",492,17,1,"DV","Answer3"
"6585",492,13,1,"DV","Answer3"
"6586",492,2,1,"DV","Answer3"
"6587",492,19,1,"DV","Answer3"
"6588",492,5,1,"DV","Answer3"
"6589",492,11,1,"DV","Answer3"
"6590",492,15,1,"DV","Answer3"
"6591",492,6,1,"DV","Answer3"
"6592",492,20,1,"DV","Answer3"
"6593",492,1,1,"DV","Answer4"
"6594",492,10,1,"DV","Answer2"
"6595",492,7,1,"DV","Answer2"
"6596",492,18,1,"DV","Answer3"
"6597",492,3,1,"DV","Answer4"
"6598",492,4,1,"DV","Answer2"
"6599",492,8,1,"DV","Answer2"
"6600",492,12,1,"DV","Answer3"
"6601",493,9,1,"DV","Answer3"
"6602",493,16,1,"DV","Answer3"
"6603",493,14,1,"DV","Answer3"
"6604",493,17,1,"DV","Answer3"
"6605",493,13,1,"DV","Answer3"
"6606",493,2,0,"DV","Answer1"
"6607",493,19,1,"DV","Answer3"
"6608",493,5,1,"DV","Answer3"
"6609",493,11,1,"DV","Answer3"
"6610",493,15,1,"DV","Answer3"
"6611",493,6,1,"DV","Answer3"
"6612",493,20,1,"DV","Answer3"
"6613",493,1,0,"DV","Answer1"
"6614",493,10,1,"DV","Answer2"
"6615",493,7,1,"DV","Answer2"
"6616",493,18,1,"DV","Answer3"
"6617",493,3,1,"DV","Answer4"
"6618",493,4,1,"DV","Answer2"
"6619",493,8,1,"DV","Answer2"
"6620",493,12,0,"DV","Answer1"
"6621",494,9,1,"DV","Answer3"
